   4.7900000e+03	   1.6421001e+01	
   4.7900000e+03	   1.8043909e+01	
   4.7900000e+03	   1.8207870e+01	
   4.7900000e+03	   1.7423647e+01	
   4.7900000e+03	   1.8556367e+01	
   4.7900000e+03	   1.8278027e+01	
   5.5190000e+03	   1.3459328e+01	
   4.7900000e+03	   1.5644432e+01	
   4.7900000e+03	   2.0312062e+01	
   4.7900000e+03	   1.8529441e+01	
