   3.1080000e+03	   3.3551265e+01	
   3.0070000e+03	   3.0386865e+01	
   3.0070000e+03	   2.0593676e+01	
   3.1080000e+03	   2.7685146e+01	
   3.1080000e+03	   3.4065796e+01	
   3.1080000e+03	   3.5466200e+01	
   3.1080000e+03	   3.1565522e+01	
   3.1080000e+03	   2.4866651e+01	
   3.1080000e+03	   3.4194740e+01	
   3.0880000e+03	   2.3284680e+01	
