   3.5710000e+03	   6.0031829e+01	
   3.5710000e+03	   6.0087837e+01	
   5.1600000e+03	   6.0097813e+01	
   3.5710000e+03	   6.0089184e+01	
   8.0430000e+03	   6.0053975e+01	
   3.5710000e+03	   6.0033647e+01	
   4.9430000e+03	   6.0053844e+01	
   3.5710000e+03	   6.0041134e+01	
   3.5710000e+03	   6.0076989e+01	
   3.5710000e+03	   6.0067892e+01	
